system:index,Blue,Green,L8_Blue,L8_CI,L8_CI_nd,L8_CarbI,L8_FII,L8_FII_nd,L8_Green,L8_IOI,L8_IOI_nd,L8_NDVI,L8_NDWI,L8_NIR,L8_Red,L8_SWIR1,L8_SWIR2,L8_TIR,NIR,RE1,RE2,RE3,RE4,Red,S2_CI,S2_CI_nd,S2_CarbI,S2_FII,S2_FII_nd,S2_IOI,S2_IOI_nd,S2_NDVI,S2_NDWI,SWIR1,SWIR2,label,.geo
2_784,0.06406000256538391,0.0840499997138977,0.056052500000000005,1.3291944292588402,0.14133402705192566,0.7523353829865213,1.5424379275040982,0.2133534550666809,0.08385500000000001,2.0595572603065575,0.34631064534187317,0.2657551169395447,-0.4071049392223358,0.19901125,0.11544333333333333,0.30696249999999997,0.23093875,303.09117763999996,0.19200000166893005,0.14270000159740448,0.16524000465869904,0.1805499941110611,0.20255999267101288,0.11937499791383743,1.2721928358078003,0.11979302763938904,0.7860443592071533,1.549417495727539,0.21550706028938293,1.8634872436523438,0.3015509247779846,0.23323968052864075,-0.39105236530303955,0.3138499855995178,0.2467000037431717,0,"{""type"":""Point"",""coordinates"":[25.85896231563554,-21.855745937680418]}"
2_787,0.03738333284854889,0.047474998980760574,0.03395624999999999,1.4819051135624584,0.19416742026805878,0.6748070378109621,1.3179660561551207,0.137174591422081,0.050208749999999996,1.8575127308423833,0.30009061098098755,0.4528532326221466,-0.5387159585952759,0.1674825,0.06307416666666667,0.22073625000000002,0.148954375,301.77865796000003,0.1474454551935196,0.08510000258684158,0.11670999974012375,0.1335846185684204,0.15719999372959137,0.06082500144839287,1.4847773313522339,0.1950988918542862,0.6735016703605652,1.3572678565979004,0.15156014263629913,1.6270620822906494,0.2386932671070099,0.4159036874771118,-0.5128782391548157,0.21336250007152557,0.1437000036239624,0,"{""type"":""Point"",""coordinates"":[30.830104342976806,-20.583759566460596]}"
2_788,0.07829999923706055,0.09732499718666077,0.05480583333333333,1.3621689091747577,0.15332049131393433,0.7341233478936394,1.317753660535913,0.13709552586078644,0.08572805555555554,1.961059497924491,0.3245660960674286,0.3401358127593994,-0.4360125958919525,0.2182789285714286,0.1074775,0.28763785714285717,0.2111616666666667,305.9042081,0.2093714326620102,0.15489999949932098,0.17627499997615814,0.19276666641235352,0.21915000677108765,0.12342499941587448,1.3066858053207397,0.1329551488161087,0.7652949094772339,1.4156209230422974,0.17205551266670227,1.576309084892273,0.22369562089443207,0.258255273103714,-0.36533334851264954,0.31023332476615906,0.237419992685318,0,"{""type"":""Point"",""coordinates"":[25.86325142539104,-21.12785181987489]}"
2_791,0.05510000139474869,0.0715833306312561,0.03959375,1.3934166002534591,0.1643744707107544,0.717660461213181,1.438910700071505,0.17996177077293396,0.06466,2.2991633780584064,0.3937857151031494,0.3411439061164856,-0.48264238238334656,0.18530249999999998,0.09103250000000002,0.26663375,0.19135249999999998,303.0159812,0.18653333187103271,0.12982499599456787,0.1554785668849945,0.17273999750614166,0.20215556025505066,0.10406666994094849,1.3872698545455933,0.16222292184829712,0.7208402752876282,1.4049824476242065,0.1683931052684784,1.888687252998352,0.30764397978782654,0.28378066420555115,-0.4453412592411041,0.28402501344680786,0.20473666489124298,0,"{""type"":""Point"",""coordinates"":[28.51176128973428,-21.430406379811277]}"
2_793,0.05197500064969063,0.07249999791383743,0.03931416666666667,1.4368619966600957,0.1792723536491394,0.6959610612045161,1.3478757611806693,0.14816616475582123,0.06763000000000002,2.3392966911842628,0.4010714888572693,0.3953882157802582,-0.5167257785797119,0.21225249999999998,0.09196749999999998,0.28609,0.1991075,307.07317093999995,0.2236461490392685,0.14083999395370483,0.18297499418258667,0.20603635907173157,0.23954999446868896,0.10000000149011612,1.381733775138855,0.16027557849884033,0.7237284183502197,1.324149489402771,0.1394701600074768,1.924001932144165,0.3160059154033661,0.38204115629196167,-0.5103768706321716,0.3172000050544739,0.22956666350364685,0,"{""type"":""Point"",""coordinates"":[31.70801971592645,-20.36185626018433]}"
2_794,0.06909999996423721,0.10284999758005142,0.05624499999999998,1.342756599440435,0.14630483090877533,0.7447366115472668,1.278896485873587,0.122382253408432,0.09064749999999999,2.2555782736243226,0.3856698274612427,0.3383045792579651,-0.4778924286365509,0.256589375,0.12686499999999998,0.32815125,0.24438625000000003,306.75956760500003,0.26655998826026917,0.1852666735649109,0.2199999988079071,0.2391500025987625,0.26669999957084656,0.15573333203792572,1.2814425230026245,0.12336166948080063,0.7803705334663391,1.4033244848251343,0.16781942546367645,2.2537386417388916,0.3853224515914917,0.2624399960041046,-0.4431661069393158,0.374266654253006,0.29206666350364685,0,"{""type"":""Point"",""coordinates"":[26.164463164130947,-17.113303179163076]}"
2_795,0.04199285805225372,0.059324998408555984,0.05180374999999998,1.4506688963210705,0.1838962882757187,0.689337175792507,0.9367032136105864,-0.03268275037407875,0.07564624999999998,1.9287213763482378,0.3171081244945526,0.4677385985851288,-0.5691723227500916,0.27552083333333327,0.09991499999999999,0.25808125000000004,0.17790499999999998,305.34536183,0.21541249752044678,0.1137833297252655,0.17207999527454376,0.19578750431537628,0.2270199954509735,0.08184999972581863,1.5430827140808105,0.21355290710926056,0.6480534076690674,0.9900009036064148,-0.00502467667683959,1.9491409063339233,0.3218364119529724,0.44930827617645264,-0.5681332349777222,0.22474999725818634,0.1456499993801117,0,"{""type"":""Point"",""coordinates"":[27.01430769275369,-17.509299259758347]}"
2_796,0.06780833005905151,0.08748000115156174,0.05544749999999998,1.5123348238958951,0.20392777025699615,0.6612292358803986,1.2251424584253983,0.10118114203214645,0.08192083333333333,2.077731187159025,0.35017067193984985,0.30216851830482483,-0.44815099239349365,0.21497500000000003,0.115205,0.263375,0.17415125,311.23290127999996,0.20992499589920044,0.157662495970726,0.1802913099527359,0.19812726974487305,0.22582727670669556,0.1244800016283989,1.409910798072815,0.17009375989437103,0.7092647552490234,1.2504467964172363,0.11128758639097214,1.835762619972229,0.29472237825393677,0.2555135190486908,-0.41171127557754517,0.282384991645813,0.20028571784496307,0,"{""type"":""Point"",""coordinates"":[32.50118769210263,-16.281351271116158]}"
2_797,0.06879524141550064,0.08342000097036362,0.054553749999999984,1.3279457059585107,0.14087343215942383,0.7530428356468086,1.419946057566691,0.1735353022813797,0.07865749999999999,2.0086000809599103,0.3352389931678772,0.28688493371009827,-0.43084126710891724,0.19774166666666662,0.10957666666666667,0.2807825,0.21144125000000003,307.8695696,0.18688750267028809,0.14020714163780212,0.15961666405200958,0.1762624979019165,0.20173999667167664,0.11749999970197678,1.3035999536514282,0.13179370760917664,0.7671064734458923,1.458147406578064,0.18637914955615997,1.707966923713684,0.2614385485649109,0.22795778512954712,-0.38277703523635864,0.2941666543483734,0.2256571501493454,0,"{""type"":""Point"",""coordinates"":[26.671661076122778,-20.725586187516026]}"
2_798,0.08026666939258575,0.10980000346899033,0.072009375,1.2762702516373663,0.12136970460414886,0.7835331104184786,1.2804781886931662,0.12299095094203949,0.10806416666666667,1.9611335329601178,0.3245829641819,0.31495651602745056,-0.4299498498439789,0.271075,0.14121999999999998,0.34710562500000003,0.27196875000000004,307.99689084499994,0.24816110730171204,0.1835249960422516,0.2139499932527542,0.23171666264533997,0.26080000400543213,0.1500374972820282,1.1823713779449463,0.08356569707393646,0.8457579612731934,1.3588343858718872,0.1521235853433609,1.8692378997802734,0.30295076966285706,0.2464187741279602,-0.3865255117416382,0.35438400506973267,0.2997230887413025,0,"{""type"":""Point"",""coordinates"":[30.801191879027467,-20.848391374397284]}"
2_799,0.1789666712284088,0.21565000712871552,0.14976333333333333,1.3183713365841805,0.13732542097568512,0.7585116364793996,1.2788376190346096,0.12235958129167557,0.19415200000000002,1.5248926083375998,0.20788709819316864,0.15339723229408264,-0.23151260614395142,0.3111315,0.22837300000000005,0.39788666666666667,0.3018016666666667,307.031300195,0.3010166585445404,0.2750999927520752,0.27947500348091125,0.2907800078392029,0.30873334407806396,0.25154000520706177,1.210546851158142,0.09524649381637573,0.8260729312896729,1.339613437652588,0.14515793323516846,1.4055131673812866,0.16857655346393585,0.08954132348299026,-0.1652257740497589,0.41358333826065063,0.34165000915527344,0,"{""type"":""Point"",""coordinates"":[25.785087237211094,-20.813774887085415]}"
2_800,0.051899999380111694,0.07100000232458115,0.041092500000000004,1.4056851500771288,0.1686360090970993,0.7113968586387435,1.4702441067073921,0.19036342203617096,0.06787749999999998,2.432804039666605,0.41738590598106384,0.34003400802612305,-0.4988047480583191,0.20298500000000003,0.09996999999999998,0.2984375,0.2123075,303.6141347,0.19472000002861023,0.14174999296665192,0.16636666655540466,0.18786250054836273,0.21452000737190247,0.11060000211000443,1.3696049451828003,0.15597745776176453,0.7301375269889832,1.513767123222351,0.20438137650489807,2.13102126121521,0.3612307906150818,0.2755142152309418,-0.4656028747558594,0.32473334670066833,0.2371000051498413,0,"{""type"":""Point"",""coordinates"":[27.469314942983292,-22.029295928008516]}"
2_801,0.057840000838041306,0.07252000272274017,0.0450525,1.3390980692553962,0.14496958255767822,0.7467712955153828,1.2818225937036947,0.12350767105817795,0.07003625,2.114741135342101,0.35789206624031067,0.30091169476509094,-0.4336600601673126,0.177293125,0.09527437500000001,0.22725833333333334,0.16971000000000003,305.61538541000004,0.17443999648094177,0.12610000371932983,0.1462000012397766,0.1602499932050705,0.18209999799728394,0.10220000147819519,1.320198893547058,0.13800491392612457,0.757461667060852,1.3124656677246094,0.13512228429317474,1.766943335533142,0.2771807014942169,0.2611335813999176,-0.4126983880996704,0.23899999260902405,0.18103332817554474,0,"{""type"":""Point"",""coordinates"":[28.07734249828067,-19.733405297438946]}"
2_803,0.11454285681247711,0.1439799964427948,0.11394,1.199180590462181,0.090570367872715,0.8339027565602826,1.2258918604758435,0.10148375481367111,0.1574175,1.6566065473055995,0.24715988337993622,0.1788785606622696,-0.265108197927475,0.27099249999999997,0.18875375,0.3322075,0.27702875000000005,305.753530385,0.24568571150302887,0.2065799981355667,0.2250833362340927,0.23880000412464142,0.2583428621292114,0.1792600005865097,1.187704086303711,0.08579956740140915,0.841960608959198,1.2951780557632446,0.12860789895057678,1.565003752708435,0.22027404606342316,0.15631575882434845,-0.2610076069831848,0.3346000015735626,0.28172001242637634,0,"{""type"":""Point"",""coordinates"":[25.837206055897077,-19.929547887091505]}"
2_804,0.060866665095090866,0.08510000258684158,0.0418075,1.460289943008213,0.18708768486976624,0.6847955125541638,1.1520760437205804,0.07066480815410614,0.0706,2.21162470848532,0.3772622346878052,0.40693050622940063,-0.5130152702331543,0.21934750000000003,0.0924625,0.252705,0.17305125,303.55602836,0.2231999933719635,0.15115000307559967,0.18708571791648865,0.20980000495910645,0.241799995303154,0.11400000005960464,1.3285208940505981,0.1410856544971466,0.7527168393135071,1.293906807899475,0.12812499701976776,1.8729463815689087,0.30385056138038635,0.323843389749527,-0.44794028997421265,0.3128666579723358,0.23549999296665192,0,"{""type"":""Point"",""coordinates"":[31.525432506473184,-17.616974097915556]}"
2_805,0.06554999947547913,0.09216666966676712,0.02442749999999999,1.8245451043484173,0.29192137718200684,0.5480818191979533,0.8160061616729752,-0.10131785273551941,0.04727999999999999,2.2496162112373352,0.38454270362854004,0.49908846616744995,-0.5534092783927917,0.1644575,0.05495249999999999,0.13419833333333334,0.07355166666666667,301.17794094500005,0.25279998779296875,0.15469999611377716,0.21240000426769257,0.23720000684261322,0.2644500136375427,0.11159999668598175,1.6633663177490234,0.24907062947750092,0.601190447807312,0.9529211521148682,-0.02410690113902092,1.7025171518325806,0.2599491775035858,0.3874862790107727,-0.4656488299369812,0.25200000405311584,0.15150000154972076,0,"{""type"":""Point"",""coordinates"":[28.487488713042325,-15.898630766200123]}"
2_807,0.05686666816473007,0.0753600001335144,0.0504425,1.3572098861360986,0.15153928101062775,0.7368057145877006,1.2498605565993424,0.11105602234601974,0.07882250000000002,2.221010721778923,0.37907689809799194,0.3392832577228546,-0.4846785068511963,0.22709333333333334,0.11203333333333332,0.283835,0.20913125000000002,307.09823642,0.21050000190734863,0.14693333208560944,0.17624999582767487,0.19768333435058594,0.22677500545978546,0.11665000021457672,1.3641167879104614,0.1540181189775467,0.7330750226974487,1.2974975109100342,0.12948761880397797,2.0512895584106445,0.3445394039154053,0.28687146306037903,-0.47274890542030334,0.29423999786376953,0.21570000052452087,0,"{""type"":""Point"",""coordinates"":[27.970877163285042,-17.64447358997064]}"
2_808,0.043562501668930054,0.06289999932050705,0.03386,1.3116974996431607,0.1348349004983902,0.7623708974607666,1.283549142759112,0.12417037039995193,0.050050624999999994,2.0016735577869658,0.33370503783226013,0.33877161145210266,-0.46548882126808167,0.137225625,0.06777666666666667,0.17613583333333335,0.13428083333333335,305.00954136499996,0.1612333357334137,0.11659333109855652,0.1381099969148636,0.15082499384880066,0.16884000599384308,0.09718181937932968,1.1817378997802734,0.08329958468675613,0.8462113738059998,1.4388868808746338,0.17995375394821167,2.2308595180511475,0.38096967339515686,0.24786284565925598,-0.4387269616127014,0.24294166266918182,0.2055799961090088,0,"{""type"":""Point"",""coordinates"":[31.19850693657856,-17.66934902149931]}"
2_809,0.07366999983787537,0.1046999990940094,0.06290000000000001,1.3819982363651357,0.16036881506443024,0.7235899248541381,1.2998180136638922,0.13036596775054932,0.09841624999999998,2.382432432432432,0.4087095558643341,0.30166828632354736,-0.47892239689826965,0.279325,0.14985500000000002,0.3630716666666667,0.26271500000000003,307.26799808,0.2680666744709015,0.20550000667572021,0.22544166445732117,0.24956665933132172,0.28734999895095825,0.17239999771118164,1.3120054006576538,0.13495010137557983,0.7621920108795166,1.3701061010360718,0.15615594387054443,2.340165615081787,0.40122729539871216,0.21719390153884888,-0.4382545053958893,0.3937000036239624,0.3000749945640564,0,"{""type"":""Point"",""coordinates"":[28.372954627848525,-17.41547464975614]}"
2_810,0.05364999920129776,0.07590000331401825,0.03534499999999999,1.7135268185371495,0.2629518210887909,0.5835916830608506,1.0739879406767558,0.035674240440130234,0.06061749999999999,2.3370703069741134,0.40067189931869507,0.46940335631370544,-0.5810461044311523,0.22875800000000002,0.08260375,0.24568333333333334,0.14337875,301.35653248999995,0.268779993057251,0.15489999949932098,0.20961429178714752,0.243149995803833,0.29190000891685486,0.10199999809265137,1.6790412664413452,0.2534642815589905,0.5955779552459717,0.9838985800743103,-0.008116050623357296,1.9012115001678467,0.3106328248977661,0.4498085081577301,-0.5595914721488953,0.287200003862381,0.17104999721050262,0,"{""type"":""Point"",""coordinates"":[32.89391531491696,-17.881679710818922]}"
2_811,0.04961249977350235,0.07191666960716248,0.046681875000000005,1.2541628247545693,0.11275264620780945,0.7973446352116942,0.9437317189306849,-0.02894858457148075,0.07121875000000001,1.7403435487542003,0.27016448974609375,0.3868606388568878,-0.44138050079345703,0.1837625,0.0812425,0.17342249999999998,0.13827750000000003,305.57266016,0.14358000457286835,0.11739999800920486,0.12845000624656677,0.13713333010673523,0.1530333310365677,0.08078332990407944,1.2192018032073975,0.09877505898475647,0.8202087879180908,1.2308865785598755,0.10349541902542114,1.6282857656478882,0.23904775083065033,0.2798883020877838,-0.3325496017932892,0.18836666643619537,0.15449999272823334,0,"{""type"":""Point"",""coordinates"":[27.82547828282433,-15.652935329351534]}"
2_812,0.07190000265836716,0.09517142921686172,0.054952500000000015,1.36795009377476,0.15538761019706726,0.7310208205334245,1.5018472460604426,0.20059068500995636,0.08846125000000002,2.410718347663891,0.4136132597923279,0.26304325461387634,-0.43924081325531006,0.2270440625,0.132475,0.3409855,0.24926750000000003,307.44573512,0.2228499948978424,0.1742333322763443,0.19339999556541443,0.2130303531885147,0.2396666705608368,0.14557166397571564,1.2937029600143433,0.12804752588272095,0.772974967956543,1.4801113605499268,0.19358457624912262,2.0246405601501465,0.33876439929008484,0.20975512266159058,-0.4014778733253479,0.35473334789276123,0.2741999924182892,0,"{""type"":""Point"",""coordinates"":[28.175527655103032,-22.42167591876715]}"
2_813,0.0778999999165535,0.09745000302791595,0.07671875000000002,1.3578171749831096,0.15175780653953552,0.7364761754559772,1.4055210912303817,0.1685793101787567,0.094435625,1.5493279022403257,0.21547949314117432,0.2548958957195282,-0.3589381277561188,0.200186875,0.11886250000000001,0.281366875,0.20722000000000002,307.10962982,0.21279999613761902,0.16089999675750732,0.18238000571727753,0.19990000128746033,0.23090000450611115,0.13230000436306,1.27888822555542,0.12237907946109772,0.7819291353225708,1.4187959432601929,0.17314234375953674,1.6983312368392944,0.2588011622428894,0.2332656979560852,-0.3717969059944153,0.32760000228881836,0.2561599910259247,0,"{""type"":""Point"",""coordinates"":[25.693032016386653,-20.086849914351962]}"
2_814,0.0657714307308197,0.08471111208200455,0.04905374999999999,1.5554521243804404,0.21735963225364685,0.6428998902157241,1.3436914195637357,0.14664533734321594,0.07460125000000001,2.2272677080413494,0.3802807331085205,0.3647470474243164,-0.5176454782485962,0.23471999999999998,0.10925583333333333,0.31539125,0.202765,303.221916905,0.23589999973773956,0.1625666618347168,0.19175000488758087,0.21645000576972961,0.25320833921432495,0.12822499871253967,1.515292763710022,0.20486392080783844,0.6599385142326355,1.3696231842041016,0.15598393976688385,1.949554681777954,0.32193154096603394,0.29570889472961426,-0.47156471014022827,0.3467999994754791,0.22886666655540466,0,"{""type"":""Point"",""coordinates"":[30.241157120840764,-18.543743378984384]}"
2_815,0.06235000118613243,0.08073333650827408,0.033530000000000004,1.4178522423629667,0.1728195995092392,0.7052921102225844,1.0474250179223423,0.02316324971616268,0.060349375,2.143577890446366,0.36378225684165955,0.44566088914871216,-0.5128990411758423,0.18744062499999997,0.07187416666666667,0.19633,0.13847,301.64706419000004,0.21993333101272583,0.12460000067949295,0.18228332698345184,0.2045285701751709,0.23119999468326569,0.09345000237226486,1.3844269514083862,0.16122403740882874,0.722320556640625,1.0266436338424683,0.013146675191819668,1.4987971782684326,0.19961489737033844,0.40360578894615173,-0.46297115087509155,0.23736000061035156,0.17145000398159027,0,"{""type"":""Point"",""coordinates"":[32.20522735783142,-19.466748012070028]}"
2_816,0.05536000058054924,0.06813333183526993,0.0450525,1.3892063807583364,0.16290195286273956,0.7198354498300841,1.460888196532022,0.18728530406951904,0.0654678125,2.059227528201226,0.34624019265174866,0.28693485260009766,-0.43781405687332153,0.16743666666666668,0.09277334821428572,0.24460625,0.17607625,305.117379896,0.15559999644756317,0.11682499945163727,0.1303499937057495,0.14408889412879944,0.1635909080505371,0.09892857074737549,1.3514461517333984,0.1494595855474472,0.7399480938911438,1.5456578731536865,0.2143484652042389,1.7870044708251953,0.28238365054130554,0.22265250980854034,-0.3909415900707245,0.2528555691242218,0.18709999322891235,0,"{""type"":""Point"",""coordinates"":[30.14686396763455,-19.425125509717965]}"
2_817,0.06877272576093674,0.08919999748468399,0.06304437499999999,1.389352639320777,0.1629531979560852,0.7197596720216959,1.5951634109175326,0.22933562099933624,0.08980875,1.9320518285731285,0.31788381934165955,0.30203956365585327,-0.43344584107398987,0.22722625000000002,0.121805,0.36246300000000004,0.26088625,306.20214551000004,0.20454999804496765,0.14859166741371155,0.17138749361038208,0.18906250596046448,0.22167499363422394,0.12362000346183777,1.3510637283325195,0.14932122826576233,0.7401575446128845,1.5755046606063843,0.22345316410064697,1.7975149154663086,0.2850797772407532,0.24660997092723846,-0.3926808536052704,0.3492499887943268,0.25850000977516174,0,"{""type"":""Point"",""coordinates"":[30.871455916197686,-20.010279237800265]}"
2_818,0.06277500092983246,0.08418333530426025,0.04938833333333334,1.3576087371111085,0.15168282389640808,0.7365892489230191,1.4574887733235058,0.1861610859632492,0.0754125,2.1293996557891535,0.36089977622032166,0.27049335837364197,-0.4166956841945648,0.1831575,0.1051675,0.26695,0.1966325,304.13709176000003,0.19200000166893005,0.15189999341964722,0.16444000601768494,0.180075004696846,0.20364999771118164,0.12804999947547913,1.3051837682724,0.13239023089408875,0.7661756277084351,1.508347749710083,0.2026623785495758,2.0398247241973877,0.34206733107566833,0.19981253147125244,-0.39038076996803284,0.30717501044273376,0.23534999787807465,0,"{""type"":""Point"",""coordinates"":[27.487897623374565,-21.1211560143862]}"
2_819,0.05570000037550926,0.0728333368897438,0.04013916666666665,1.545510171760946,0.2143028825521469,0.6470355344608346,1.2127711736302074,0.09615597873926163,0.06533833333333332,2.389187618078769,0.4098880887031555,0.3953027129173279,-0.5440798401832581,0.22128350000000002,0.0959,0.26836625000000003,0.17364249999999998,304.26868552999997,0.22383999824523926,0.14380000531673431,0.18222856521606445,0.20561110973358154,0.24075713753700256,0.10890000313520432,1.4479703903198242,0.18299666047096252,0.6906218528747559,1.2223936319351196,0.10006941109895706,1.9551167488098145,0.3232077956199646,0.34543484449386597,-0.508999764919281,0.29429998993873596,0.2032500058412552,0,"{""type"":""Point"",""coordinates"":[27.10836091785242,-19.44534244009059]}"
2_821,0.05065000057220459,0.07079999893903732,0.029569999999999985,1.5393316647765045,0.2123911827802658,0.6496325794384213,0.838150042852656,-0.0880504623055458,0.059242499999999976,2.2052756171795753,0.3760286867618561,0.565304696559906,-0.5970703363418579,0.23481625,0.06521,0.19681125,0.127855,303.88074026,0.23423808813095093,0.11774999648332596,0.1951083391904831,0.2237444370985031,0.25093749165534973,0.07992500066757202,1.509472370147705,0.20301969349384308,0.6624831557273865,0.8890660405158997,-0.05872422456741333,1.5779861211776733,0.22420065104961395,0.49118784070014954,-0.5357956886291504,0.22310000658035278,0.1477999985218048,0,"{""type"":""Point"",""coordinates"":[32.34548251694495,-20.35733355523733]}"
2_822,0.06117499992251396,0.08556666970252991,0.046503125,1.2434151051453293,0.10850203782320023,0.8042366510282347,1.3279310274016964,0.14086802303791046,0.08037625000000001,2.495101135676366,0.4277704954147339,0.26063090562820435,-0.42218682169914246,0.19783218749999998,0.11603000000000001,0.26270750000000004,0.211279,308.36461283,0.1839500069618225,0.15344999730587006,0.1687999963760376,0.18025000393390656,0.19448000192642212,0.1304749995470047,1.165380835533142,0.07637493312358856,0.8580886125564575,1.4446215629577637,0.18187746405601501,2.1328155994415283,0.3615966737270355,0.17007237672805786,-0.3650361895561218,0.28095000982284546,0.24108000099658966,0,"{""type"":""Point"",""coordinates"":[32.2548367745573,-19.428422903231628]}"
2_823,0.10899999737739563,0.15960000455379486,0.090489375,1.2546434237511126,0.11294177174568176,0.79703920737114,1.3940696013661764,0.1646023988723755,0.1378925,2.132165608761618,0.36146417260169983,0.2329251766204834,-0.38441362977027893,0.31011125,0.19293833333333332,0.4323166666666667,0.34457333333333334,305.11863317,0.32725998759269714,0.25733333826065063,0.2863749861717224,0.3090499937534332,0.3270181715488434,0.2273000031709671,1.193131446838379,0.08806194365024567,0.8381306529045105,1.3983550071716309,0.1660950928926468,2.0853211879730225,0.35176926851272583,0.18025098741054535,-0.3443700075149536,0.4572874903678894,0.3832666575908661,0,"{""type"":""Point"",""coordinates"":[27.56889556446772,-20.520972301331643]}"
2_824,0.041600000113248825,0.062300000339746475,0.04148437499999999,1.4680510297037612,0.1896439790725708,0.68117523149164,1.2406057610014134,0.10738424956798553,0.06366999999999999,1.9313747645951036,0.3177262544631958,0.40967807173728943,-0.5006266236305237,0.19132958333333333,0.08012187499999998,0.23736458333333332,0.161686875,305.59829531,0.2093999981880188,0.11945000290870667,0.17059999704360962,0.19293999671936035,0.22037500143051147,0.07919999957084656,1.4831526279449463,0.19457226991653442,0.674239456653595,1.1484968662261963,0.06911665201187134,1.9038461446762085,0.3112582862377167,0.45114344358444214,-0.541405975818634,0.2531000077724457,0.17065000534057617,0,"{""type"":""Point"",""coordinates"":[31.846091531938455,-21.479096517100263]}"
2_825,0.10109999775886536,0.11532618850469589,0.07009583333333333,1.2899759250043712,0.12662836909294128,0.775208265996601,1.5568535362006741,0.21778859198093414,0.09753166666666667,1.713172442489449,0.26285555958747864,0.31595736742019653,-0.4062955379486084,0.23102125,0.12008624999999999,0.35966625,0.27881625,301.7171336,0.2196444422006607,0.1626249998807907,0.18736250698566437,0.20374999940395355,0.23151428997516632,0.13743999600410461,1.2196904420852661,0.09897347539663315,0.8198801279067993,1.6155949831008911,0.23535563051700592,1.3594460487365723,0.15234342217445374,0.2302101105451584,-0.3114250600337982,0.3740333318710327,0.30666249990463257,0,"{""type"":""Point"",""coordinates"":[32.51526460100665,-18.591795912922553]}"
2_826,0.053066667169332504,0.07150000333786011,0.031659999999999994,1.485217633152552,0.1952415108680725,0.6733019980899233,1.2873139275598147,0.12561193108558655,0.06313375,2.89399084017688,0.48638811707496643,0.38720640540122986,-0.5332868099212646,0.2074125,0.09162375,0.26700500000000005,0.17977500000000002,303.84656006,0.18887999653816223,0.12835000455379486,0.15459999442100525,0.1722249984741211,0.19968000054359436,0.10292500257492065,1.3962048292160034,0.16534680128097534,0.7162272930145264,1.3725711107254028,0.15703263878822327,1.9395414590835571,0.3196217715740204,0.2945631444454193,-0.45080265402793884,0.2740750014781952,0.19629999995231628,0,"{""type"":""Point"",""coordinates"":[30.555060545620297,-22.126173452576637]}"
2_827,0.0617000013589859,0.08990000188350677,0.060012500000000024,1.4258840929120618,0.17555829882621765,0.7013192762096918,1.3874272140123654,0.16227813065052032,0.0921875,2.3334721932930633,0.40002498030662537,0.28855499625205994,-0.46684786677360535,0.253633125,0.1400375,0.35189750000000003,0.24679250000000003,305.57721752,0.2534799873828888,0.1927500069141388,0.21821250021457672,0.24072857201099396,0.2728399932384491,0.149849995970726,1.3795785903930664,0.15951503813266754,0.7248590588569641,1.3977056741714478,0.16586926579475403,2.42868709564209,0.41668635606765747,0.2569359838962555,-0.4763818383216858,0.38135001063346863,0.27642500400543213,0,"{""type"":""Point"",""coordinates"":[26.18366671168313,-18.846740058439245]}"
2_829,0.10155833512544632,0.1433500051498413,0.09433250000000001,1.3501571501331355,0.14899307489395142,0.7406545229948918,1.3431584501911862,0.14645123481750488,0.14219625,2.064201097182837,0.34730133414268494,0.23958918452262878,-0.3812476396560669,0.31742625,0.19472124999999998,0.42635375000000003,0.31578083333333334,306.52286972,0.31768572330474854,0.2328999936580658,0.27208462357521057,0.295933336019516,0.33125999569892883,0.19584286212921143,1.3234384059906006,0.13920678198337555,0.755607545375824,1.2583770751953125,0.11440831422805786,1.9283779859542847,0.31702807545661926,0.23726597428321838,-0.37813928723335266,0.4168500006198883,0.31497499346733093,0,"{""type"":""Point"",""coordinates"":[28.95617946528759,-17.869762619457855]}"
2_830,0.06323333084583282,0.07944999635219574,0.044364999999999995,1.4022775003500256,0.167456716299057,0.7131256115500589,0.9886924223040029,-0.005685935728251934,0.0754125,2.38786205342049,0.40965718030929565,0.28390729427337646,-0.43160298466682434,0.189939,0.10593750000000002,0.18779125,0.13391875,306.65275448,0.1693333387374878,0.1353166699409485,0.15045000612735748,0.16500000655651093,0.1834416687488556,0.1107499971985817,1.3239396810531616,0.13939248025417328,0.7553213834762573,1.0567392110824585,0.027586951851844788,1.751449704170227,0.27311044931411743,0.20916396379470825,-0.36129164695739746,0.19384999573230743,0.14641904830932617,0,"{""type"":""Point"",""coordinates"":[29.1611748710445,-18.300877549048437]}"
2_831,0.0481666661798954,0.06947500258684158,0.04876499999999999,1.3483501328224068,0.14833824336528778,0.7416471253700032,1.3579522917957159,0.15180641412734985,0.07368,2.4343535322464884,0.4176487624645233,0.30618980526924133,-0.504121720790863,0.2234896875,0.11871124999999999,0.30348833333333336,0.22508125,303.32702101999996,0.21217499673366547,0.15199999511241913,0.17373333871364594,0.19290000200271606,0.2192399948835373,0.11885000020265579,1.3161838054656982,0.1365106701850891,0.7597723007202148,1.4158000946044922,0.1721169352531433,2.4674739837646484,0.4232112467288971,0.28192734718322754,-0.5066571831703186,0.31040000915527344,0.2358333319425583,0,"{""type"":""Point"",""coordinates"":[27.819198851468,-21.10840748554027]}"
